game_player_id,game_id,game,round,phase,season_code,player_id,is_starter,is_playing,team_id,dorsal,player,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,plus_minus,season_year,minutes_played
U2012_110_SSP,U2012_110,SSP-SEV,8,LAST 16,U2012,SSP,False,True,SSP,TOTAL,Spartak St. Petersburg,78,22,35,9,25,7,8,7,16,23,21,5,7,1,1,19,11,82,0,2012,200.0
U2012_110_SEV,U2012_110,SSP-SEV,8,LAST 16,U2012,SEV,False,True,SEV,TOTAL,Cajasol Seville,59,23,37,2,11,7,11,9,22,31,11,2,17,1,1,11,19,67,0,2012,200.0
U2012_139_BIL,U2012_139,BIL-VEF,12,LAST 16,U2012,BIL,False,True,BIL,TOTAL,Uxue Bilbao Basket,76,16,35,5,23,29,33,2,35,37,13,13,13,4,3,22,25,89,0,2012,200.0
U2012_139_VEF,U2012_139,BIL-VEF,12,LAST 16,U2012,VEF,False,True,VEF,TOTAL,Vef Riga,65,17,38,6,24,13,16,5,35,40,14,6,20,3,4,26,22,58,0,2012,200.0
U2012_156_TIV,U2012_156,TIV-PAM,16,SEMI-FINAL,U2012,TIV,False,True,TIV,TOTAL,Pbc Lokomotiv Kuban Krasnodar,63,19,45,3,17,16,23,14,27,41,6,6,17,3,1,19,25,60,0,2012,200.0
U2012_156_PAM,U2012_156,TIV-PAM,16,SEMI-FINAL,U2012,PAM,False,True,PAM,TOTAL,Valencia Basket,68,23,44,4,22,10,18,13,28,41,17,8,13,1,3,25,19,66,0,2012,200.0
U2012_090_TSO,U2012_090,TSO-TIV,6,REGULAR SEASON,U2012,TSO,False,True,TSO,TOTAL,Trefl Sopot,70,17,36,10,19,6,8,4,18,22,13,3,11,2,1,21,12,59,0,2012,200.0
U2012_090_TIV,U2012_090,TSO-TIV,6,REGULAR SEASON,U2012,TIV,False,True,TIV,TOTAL,Pbc Lokomotiv Kuban Krasnodar,87,31,47,6,16,7,10,8,23,31,17,7,7,1,2,12,21,114,0,2012,200.0
U2012_039_BAN,U2012_039,BAN-AZO,3,REGULAR SEASON,U2012,BAN,False,True,BAN,TOTAL,Banvit Bk Bandirma,97,30,48,5,16,22,26,10,28,38,16,5,10,6,2,21,22,118,0,2012,200.0
U2012_039_AZO,U2012_039,BAN-AZO,3,REGULAR SEASON,U2012,AZO,False,True,AZO,TOTAL,Bc Azovmash Mariupol,81,25,51,6,23,13,18,17,19,36,10,3,8,2,6,23,21,68,0,2012,200.0
U2012_044_OOS,U2012_044,OOS-GSS,3,REGULAR SEASON,U2012,OOS,False,True,OOS,TOTAL,Telenet Oostende,80,22,41,6,14,18,22,7,21,28,15,11,15,1,1,24,21,85,0,2012,200.0
U2012_044_GSS,U2012_044,OOS-GSS,3,REGULAR SEASON,U2012,GSS,False,True,GSS,TOTAL,Stelmet Zielona Gora,74,22,44,4,19,18,21,13,21,34,12,8,14,1,1,23,24,75,0,2012,200.0
U2012_020_CHA,U2012_020,CHA-BIL,2,REGULAR SEASON,U2012,CHA,False,True,CHA,TOTAL,Belgacom Spirou Basket,69,16,40,7,18,16,20,11,17,28,14,4,16,0,4,22,22,56,0,2012,195.0
U2012_020_BIL,U2012_020,CHA-BIL,2,REGULAR SEASON,U2012,BIL,False,True,BIL,TOTAL,Gescrap Bilbao Basket,85,21,43,8,18,19,20,8,20,28,20,8,12,4,0,22,21,99,0,2012,195.0
U2012_113_BAN,U2012_113,BAN-DYR,9,LAST 16,U2012,BAN,False,True,BAN,TOTAL,Banvit Bk Bandirma,86,22,34,7,21,21,36,10,31,41,15,4,15,3,2,17,27,101,0,2012,200.0
U2012_113_DYR,U2012_113,BAN-DYR,9,LAST 16,U2012,DYR,False,True,DYR,TOTAL,Bc Triumph Lyubertsy,79,26,50,7,23,6,8,11,22,33,16,5,10,2,3,27,17,70,0,2012,200.0
U2012_070_DYR,U2012_070,DYR-LEM,5,REGULAR SEASON,U2012,DYR,False,True,DYR,TOTAL,Bc Triumph Lyubertsy,77,19,41,4,14,27,38,10,28,38,12,6,10,1,2,21,30,88,0,2012,200.0
U2012_070_LEM,U2012_070,DYR-LEM,5,REGULAR SEASON,U2012,LEM,False,True,LEM,TOTAL,Le Mans Sarthe Basket,68,20,47,5,16,13,16,9,27,36,8,4,14,2,1,30,21,53,0,2012,200.0
U2012_008_WUE,U2012_008,WUE-AZO,1,REGULAR SEASON,U2012,WUE,False,True,WUE,TOTAL,S.Oliver Baskets Wurzburg,81,21,41,10,25,9,13,10,25,35,11,6,12,1,0,25,19,77,0,2012,200.0
U2012_008_AZO,U2012_008,WUE-AZO,1,REGULAR SEASON,U2012,AZO,False,True,AZO,TOTAL,Bc Azovmash Mariupol,77,23,40,7,22,10,21,11,25,36,13,1,10,0,1,19,25,79,0,2012,200.0
U2012_031_SEV,U2012_031,SEV-RED,2,REGULAR SEASON,U2012,SEV,False,True,SEV,TOTAL,Cajasol Seville,93,23,44,10,31,17,25,17,24,41,14,6,13,6,0,26,24,95,0,2012,225.0
U2012_031_RED,U2012_031,SEV-RED,2,REGULAR SEASON,U2012,RED,False,True,RED,TOTAL,Crvena Zvezda Diva Belgrade,95,26,54,7,14,22,30,13,28,41,11,6,16,0,6,24,26,90,0,2012,225.0
U2012_100_PAM,U2012_100,PAM-VEF,7,LAST 16,U2012,PAM,False,True,PAM,TOTAL,Valencia Basket,86,18,30,11,24,17,19,8,18,26,19,8,16,3,2,20,22,99,0,2012,200.0
U2012_100_VEF,U2012_100,PAM-VEF,7,LAST 16,U2012,VEF,False,True,VEF,TOTAL,Vef Riga,82,18,31,13,26,7,11,8,16,24,12,7,17,2,3,22,20,75,0,2012,200.0
U2012_004_BIL,U2012_004,BIL-BUD,1,REGULAR SEASON,U2012,BIL,False,True,BIL,TOTAL,Gescrap Bilbao Basket,85,24,47,5,17,22,32,11,26,37,19,5,8,2,0,23,31,103,0,2012,225.0
U2012_004_BUD,U2012_004,BIL-BUD,1,REGULAR SEASON,U2012,BUD,False,True,BUD,TOTAL,Kk Buducnost Voli,78,18,34,10,30,12,18,12,31,43,9,4,15,0,2,31,22,66,0,2012,225.0
U2012_141_GSS,U2012_141,GSS-TIV,12,LAST 16,U2012,GSS,False,True,GSS,TOTAL,Stelmet Zielona Gora,94,28,46,8,17,14,16,6,22,28,22,11,12,3,1,16,20,120,0,2012,200.0
U2012_141_TIV,U2012_141,GSS-TIV,12,LAST 16,U2012,TIV,False,True,TIV,TOTAL,Pbc Lokomotiv Kuban Krasnodar,88,31,47,6,22,8,14,13,19,32,24,9,14,1,3,20,16,95,0,2012,200.0
U2012_012_GSS,U2012_012,GSS-UNK,1,REGULAR SEASON,U2012,GSS,False,True,GSS,TOTAL,Stelmet Zielona Gora,67,23,44,6,16,3,4,5,19,24,15,7,15,4,0,22,11,59,0,2012,200.0
U2012_012_UNK,U2012_012,GSS-UNK,1,REGULAR SEASON,U2012,UNK,False,True,UNK,TOTAL,Unics Kazan,74,24,38,4,15,14,18,4,26,30,11,10,20,0,4,11,22,83,0,2012,200.0
U2012_016_SAS,U2012_016,SAS-SEV,1,REGULAR SEASON,U2012,SAS,False,True,SAS,TOTAL,Dinamo Banco Di Sardegna Sassari,87,15,31,15,28,12,13,10,18,28,19,5,13,0,1,23,17,89,0,2012,200.62
U2012_016_SEV,U2012_016,SAS-SEV,1,REGULAR SEASON,U2012,SEV,False,True,SEV,TOTAL,Cajasol Seville,84,26,47,5,17,17,22,13,18,31,18,7,8,1,0,17,23,101,0,2012,200.0
U2012_132_VEF,U2012_132,VEF-PAM,11,LAST 16,U2012,VEF,False,True,VEF,TOTAL,Vef Riga,96,24,43,11,34,15,20,16,28,44,16,4,15,0,1,27,22,92,0,2012,225.0
U2012_132_PAM,U2012_132,VEF-PAM,11,LAST 16,U2012,PAM,False,True,PAM,TOTAL,Valencia Basket,103,19,40,12,29,29,39,12,28,40,17,4,13,1,0,23,27,108,0,2012,225.0
U2012_069_VEF,U2012_069,VEF-ART,5,REGULAR SEASON,U2012,VEF,False,True,VEF,TOTAL,Vef Riga,83,23,39,6,19,19,22,12,21,33,15,3,9,4,6,24,27,94,0,2012,200.0
U2012_069_ART,U2012_069,VEF-ART,5,REGULAR SEASON,U2012,ART,False,True,ART,TOTAL,Artland Dragons,72,17,33,8,20,14,16,7,19,26,13,1,14,6,4,27,24,67,0,2012,200.0
U2012_123_VEF,U2012_123,VEF-NYM,10,LAST 16,U2012,VEF,False,True,VEF,TOTAL,Vef Riga,81,23,41,6,20,17,22,12,29,41,14,9,16,2,2,22,21,91,0,2012,200.0
U2012_123_NYM,U2012_123,VEF-NYM,10,LAST 16,U2012,NYM,False,True,NYM,TOTAL,Cez Basketball Nymburk,59,13,34,7,23,12,16,6,21,27,11,10,16,2,2,21,22,51,0,2012,200.0
U2012_153_NIK,U2012_153,NIK-BIL,15,SEMI-FINAL,U2012,NIK,False,True,NIK,TOTAL,Bc Budivelnik Kiev,83,19,26,8,27,21,25,7,20,27,11,4,13,2,3,22,23,82,0,2012,200.0
U2012_153_BIL,U2012_153,NIK-BIL,15,SEMI-FINAL,U2012,BIL,False,True,BIL,TOTAL,Uxue Bilbao Basket,93,25,42,10,22,13,18,11,22,33,22,4,9,3,2,23,22,109,0,2012,200.0
U2012_095_RED,U2012_095,RED-SEV,6,REGULAR SEASON,U2012,RED,False,True,RED,TOTAL,Crvena Zvezda Diva Belgrade,70,25,52,2,15,14,17,13,24,37,18,12,14,3,6,21,17,73,0,2012,200.0
U2012_095_SEV,U2012_095,RED-SEV,6,REGULAR SEASON,U2012,SEV,False,True,SEV,TOTAL,Cajasol Seville,76,22,47,6,14,14,18,10,29,39,19,5,17,7,3,17,21,93,0,2012,200.0
U2012_030_SSP,U2012_030,SSP-CHO,2,REGULAR SEASON,U2012,SSP,False,True,SSP,TOTAL,Spartak St. Petersburg,69,12,27,10,22,15,20,4,24,28,16,5,13,1,2,20,19,71,0,2012,200.0
U2012_030_CHO,U2012_030,SSP-CHO,2,REGULAR SEASON,U2012,CHO,False,True,CHO,TOTAL,Cholet Basket,60,18,36,4,18,12,16,8,21,29,12,7,14,2,1,19,20,60,0,2012,200.0
U2012_124_PAM,U2012_124,PAM-BIL,10,LAST 16,U2012,PAM,False,True,PAM,TOTAL,Valencia Basket,60,17,39,4,19,14,17,13,19,32,13,12,13,3,1,25,24,65,0,2012,200.0
U2012_124_BIL,U2012_124,PAM-BIL,10,LAST 16,U2012,BIL,False,True,BIL,TOTAL,Uxue Bilbao Basket,61,14,36,5,16,18,25,17,27,44,11,7,21,1,3,24,24,60,0,2012,200.0
U2012_017_NIK,U2012_017,NIK-RUD,2,REGULAR SEASON,U2012,NIK,False,True,NIK,TOTAL,Bc Budivelnik Kiev,84,28,45,6,20,10,11,6,29,35,15,10,10,1,1,23,15,94,0,2012,200.0
U2012_017_RUD,U2012_017,NIK-RUD,2,REGULAR SEASON,U2012,RUD,False,True,RUD,TOTAL,Bc Prienai,57,14,34,3,21,20,24,9,25,34,12,5,17,1,1,16,24,57,0,2012,200.0
U2012_087_PAM,U2012_087,PAM-AZO,6,REGULAR SEASON,U2012,PAM,False,True,PAM,TOTAL,Valencia Basket,93,22,36,10,23,19,22,12,24,36,17,6,12,5,2,14,19,118,0,2012,200.0
U2012_087_AZO,U2012_087,PAM-AZO,6,REGULAR SEASON,U2012,AZO,False,True,AZO,TOTAL,Bc Azovmash Mariupol,68,22,44,5,20,9,11,13,15,28,18,8,12,2,5,19,14,63,0,2012,200.0
U2012_071_BAN,U2012_071,BAN-PAM,5,REGULAR SEASON,U2012,BAN,False,True,BAN,TOTAL,Banvit Bk Bandirma,70,25,43,4,14,8,14,9,21,30,5,5,12,3,1,15,22,73,0,2012,200.0
U2012_071_PAM,U2012_071,BAN-PAM,5,REGULAR SEASON,U2012,PAM,False,True,PAM,TOTAL,Valencia Basket,84,21,31,10,25,12,14,4,22,26,20,7,8,1,3,22,15,93,0,2012,200.0
U2012_059_UNK,U2012_059,UNK-NIO,4,REGULAR SEASON,U2012,UNK,False,True,UNK,TOTAL,Unics Kazan,82,26,41,5,17,15,17,6,31,37,26,6,12,4,3,18,21,114,0,2012,200.0
U2012_059_NIO,U2012_059,UNK-NIO,4,REGULAR SEASON,U2012,NIO,False,True,NIO,TOTAL,Panionios Bc Athens,73,21,46,5,21,16,19,10,20,30,14,9,8,3,4,21,17,69,0,2012,200.0
U2012_096_SAS,U2012_096,SAS-ORL,6,REGULAR SEASON,U2012,SAS,False,True,SAS,TOTAL,Dinamo Banco Di Sardegna Sassari,71,19,33,7,31,12,14,8,20,28,11,5,12,1,0,16,17,65,0,2012,200.0
U2012_096_ORL,U2012_096,SAS-ORL,6,REGULAR SEASON,U2012,ORL,False,True,ORL,TOTAL,Orleans Loiret Basket,95,21,31,14,33,11,15,10,30,40,24,6,12,0,1,17,16,118,0,2012,200.0
U2012_148_PAM,U2012_148,PAM-UNK,13,QUARTER FINAL,U2012,PAM,False,True,PAM,TOTAL,Valencia Basket,80,26,35,7,30,7,10,13,17,30,18,10,12,4,0,20,22,97,0,2012,200.0
U2012_148_UNK,U2012_148,PAM-UNK,13,QUARTER FINAL,U2012,UNK,False,True,UNK,TOTAL,Unics Kazan,70,18,45,7,11,13,16,13,20,33,11,8,19,0,4,22,20,63,0,2012,200.0
U2012_115_NYM,U2012_115,NYM-VEF,9,LAST 16,U2012,NYM,False,True,NYM,TOTAL,Cez Basketball Nymburk,80,20,36,7,18,19,26,5,23,28,15,6,9,3,0,23,22,88,0,2012,200.0
U2012_115_VEF,U2012_115,NYM-VEF,9,LAST 16,U2012,VEF,False,True,VEF,TOTAL,Vef Riga,85,19,34,9,23,20,23,7,23,30,11,5,12,1,0,22,23,89,0,2012,200.0
U2012_013_CIB,U2012_013,CIB-SSP,1,REGULAR SEASON,U2012,CIB,False,True,CIB,TOTAL,Kk Cibona Zagreb,56,11,27,5,22,19,26,8,15,23,9,6,12,0,4,22,26,42,0,2012,200.0
U2012_013_SSP,U2012_013,CIB-SSP,1,REGULAR SEASON,U2012,SSP,False,True,SSP,TOTAL,Spartak St. Petersburg,64,24,36,3,17,7,15,11,27,38,11,2,18,4,0,27,22,62,0,2012,200.0
U2012_085_ART,U2012_085,ART-DYR,6,REGULAR SEASON,U2012,ART,False,True,ART,TOTAL,Artland Dragons,94,26,47,11,26,9,11,8,29,37,19,10,21,3,0,22,16,98,0,2012,225.0
U2012_085_DYR,U2012_085,ART-DYR,6,REGULAR SEASON,U2012,DYR,False,True,DYR,TOTAL,Bc Triumph Lyubertsy,95,32,58,8,17,7,13,9,27,36,18,6,16,0,3,16,22,101,0,2012,225.0
U2012_081_RUD,U2012_081,RUD-NIK,6,REGULAR SEASON,U2012,RUD,False,True,RUD,TOTAL,Bc Prienai,73,15,29,6,23,25,32,11,14,25,15,10,12,5,3,16,26,85,0,2012,200.0
U2012_081_NIK,U2012_081,RUD-NIK,6,REGULAR SEASON,U2012,NIK,False,True,NIK,TOTAL,Bc Budivelnik Kiev,84,23,40,9,26,11,12,20,21,41,14,9,17,3,5,26,16,84,0,2012,200.0
U2012_003_SOF,U2012_003,SOF-CHA,1,REGULAR SEASON,U2012,SOF,False,True,SOF,TOTAL,Lukoil Academic Sofia,93,26,38,7,13,20,24,4,22,26,15,8,18,4,1,16,22,111,0,2012,205.0
U2012_003_CHA,U2012_003,SOF-CHA,1,REGULAR SEASON,U2012,CHA,False,True,CHA,TOTAL,Belgacom Spirou Basket,75,29,46,3,18,8,9,10,13,23,15,9,16,1,4,22,16,64,0,2012,205.0
U2012_043_NIO,U2012_043,NIO-UNK,3,REGULAR SEASON,U2012,NIO,False,True,NIO,TOTAL,Panionios Bc Athens,72,24,50,3,15,15,16,10,17,27,5,6,13,0,3,25,21,51,0,2012,200.0
U2012_043_UNK,U2012_043,NIO-UNK,3,REGULAR SEASON,U2012,UNK,False,True,UNK,TOTAL,Unics Kazan,92,22,33,9,20,21,22,6,27,33,18,6,15,3,0,21,25,118,0,2012,200.0
U2012_067_CHA,U2012_067,CHA-SOF,5,REGULAR SEASON,U2012,CHA,False,True,CHA,TOTAL,Belgacom Spirou Basket,61,24,48,1,12,10,14,8,25,33,19,6,13,0,0,22,15,60,0,2012,200.0
U2012_067_SOF,U2012_067,CHA-SOF,5,REGULAR SEASON,U2012,SOF,False,True,SOF,TOTAL,Lukoil Academic Sofia,79,24,44,7,17,10,18,9,29,38,15,8,11,0,0,15,22,98,0,2012,200.0
U2012_086_LEM,U2012_086,LEM-VEF,6,REGULAR SEASON,U2012,LEM,False,True,LEM,TOTAL,Le Mans Sarthe Basket,67,22,38,4,12,11,19,5,19,24,13,6,17,1,0,19,26,69,0,2012,200.0
U2012_086_VEF,U2012_086,LEM-VEF,6,REGULAR SEASON,U2012,VEF,False,True,VEF,TOTAL,Vef Riga,69,19,33,8,19,7,9,7,23,30,16,2,18,0,1,27,19,63,0,2012,200.0
U2012_125_TIV,U2012_125,TIV-SEV,10,LAST 16,U2012,TIV,False,True,TIV,TOTAL,Pbc Lokomotiv Kuban Krasnodar,83,30,44,4,16,11,21,12,27,39,24,10,16,0,2,12,21,111,0,2012,200.0
U2012_125_SEV,U2012_125,TIV-SEV,10,LAST 16,U2012,SEV,False,True,SEV,TOTAL,Cajasol Seville,72,24,49,6,11,6,11,6,18,24,15,9,15,2,0,21,12,63,0,2012,200.0
U2012_029_ULM,U2012_029,ULM-CIB,2,REGULAR SEASON,U2012,ULM,False,True,ULM,TOTAL,Ratiopharm Ulm,83,29,49,6,23,7,12,15,21,36,11,5,11,6,6,18,21,85,0,2012,200.0
U2012_029_CIB,U2012_029,ULM-CIB,2,REGULAR SEASON,U2012,CIB,False,True,CIB,TOTAL,Kk Cibona Zagreb,68,13,35,10,21,12,14,12,20,32,9,4,19,6,6,21,18,56,0,2012,200.0
U2012_057_GAL,U2012_057,GAL-TIV,4,REGULAR SEASON,U2012,GAL,False,True,GAL,TOTAL,Galatasaray Medical Park,76,18,46,6,15,22,28,13,23,36,13,6,4,3,1,17,20,89,0,2012,200.0
U2012_057_TIV,U2012_057,GAL-TIV,4,REGULAR SEASON,U2012,TIV,False,True,TIV,TOTAL,Pbc Lokomotiv Kuban Krasnodar,52,14,32,6,16,6,8,6,27,33,13,0,20,1,3,20,17,43,0,2012,200.0
U2012_084_BIL,U2012_084,BIL-CHA,6,REGULAR SEASON,U2012,BIL,False,True,BIL,TOTAL,Bilbao Basket,85,20,41,6,16,27,32,6,25,31,19,8,12,3,0,29,27,96,0,2012,210.0
U2012_084_CHA,U2012_084,BIL-CHA,6,REGULAR SEASON,U2012,CHA,False,True,CHA,TOTAL,Belgacom Spirou Basket,84,19,37,6,20,28,34,8,25,33,9,6,17,0,3,27,29,76,0,2012,210.0
U2012_079_ORL,U2012_079,ORL-RED,5,REGULAR SEASON,U2012,ORL,False,True,ORL,TOTAL,Orleans Loiret Basket,75,17,34,11,30,8,13,7,21,28,12,5,16,0,3,20,22,62,0,2012,200.0
U2012_079_RED,U2012_079,ORL-RED,5,REGULAR SEASON,U2012,RED,False,True,RED,TOTAL,Crvena Zvezda Diva Belgrade,85,22,41,10,21,11,18,10,28,38,19,7,15,3,0,22,20,98,0,2012,200.0
U2012_150_BIL,U2012_150,BIL-ULM,14,QUARTER FINAL,U2012,BIL,False,True,BIL,TOTAL,Uxue Bilbao Basket,101,29,53,9,18,16,17,13,24,37,15,10,11,6,5,21,19,117,0,2012,200.0
U2012_150_ULM,U2012_150,BIL-ULM,14,QUARTER FINAL,U2012,ULM,False,True,ULM,TOTAL,Ratiopharm Ulm,78,16,39,11,23,13,14,11,19,30,12,7,19,5,6,19,21,73,0,2012,200.0
U2012_019_BUD,U2012_019,BUD-SOF,2,REGULAR SEASON,U2012,BUD,False,True,BUD,TOTAL,Kk Buducnost Voli,75,25,41,3,17,16,23,14,19,33,10,3,14,1,1,26,23,67,0,2012,200.0
U2012_019_SOF,U2012_019,BUD-SOF,2,REGULAR SEASON,U2012,SOF,False,True,SOF,TOTAL,Lukoil Academic Sofia,72,23,45,3,11,17,19,7,17,24,12,6,13,1,1,23,26,72,0,2012,200.0
U2012_022_VEF,U2012_022,VEF-LEM,2,REGULAR SEASON,U2012,VEF,False,True,VEF,TOTAL,Vef Riga,80,19,39,8,16,18,24,6,21,27,14,2,9,3,1,24,22,80,0,2012,200.0
U2012_022_LEM,U2012_022,VEF-LEM,2,REGULAR SEASON,U2012,LEM,False,True,LEM,TOTAL,Le Mans Sarthe Basket,89,25,42,6,16,21,33,11,24,35,14,6,7,1,3,22,24,98,0,2012,200.0
U2012_078_ULM,U2012_078,ULM-CHO,5,REGULAR SEASON,U2012,ULM,False,True,ULM,TOTAL,Ratiopharm Ulm,69,17,32,8,21,11,13,7,31,38,17,2,15,4,1,19,19,84,0,2012,200.0
U2012_078_CHO,U2012_078,ULM-CHO,5,REGULAR SEASON,U2012,CHO,False,True,CHO,TOTAL,Cholet Basket,71,26,47,4,24,7,14,12,22,34,13,6,5,1,4,19,19,68,0,2012,200.0
U2012_062_CHO,U2012_062,CHO-CIB,4,REGULAR SEASON,U2012,CHO,False,True,CHO,TOTAL,Cholet Basket,79,18,30,9,25,16,18,5,25,30,21,9,13,2,1,20,22,99,0,2012,205.0
U2012_062_CIB,U2012_062,CHO-CIB,4,REGULAR SEASON,U2012,CIB,False,True,CIB,TOTAL,Kk Cibona Zagreb,59,18,41,5,15,8,11,8,23,31,11,7,19,1,2,22,20,50,0,2012,205.0
U2012_121_DYR,U2012_121,DYR-BAN,10,LAST 16,U2012,DYR,False,True,DYR,TOTAL,Bc Triumph Lyubertsy,93,21,39,9,20,24,29,9,19,28,27,9,17,1,0,31,27,103,0,2012,200.0
U2012_121_BAN,U2012_121,DYR-BAN,10,LAST 16,U2012,BAN,False,True,BAN,TOTAL,Banvit Bk Bandirma,89,18,32,8,22,29,36,6,20,26,13,9,19,0,1,28,30,84,0,2012,200.0
U2012_066_NIK,U2012_066,NIK-NYM,5,REGULAR SEASON,U2012,NIK,False,True,NIK,TOTAL,Bc Budivelnik Kiev,72,19,33,4,16,22,34,8,33,41,7,7,21,5,1,23,27,76,0,2012,200.0
U2012_066_NYM,U2012_066,NIK-NYM,5,REGULAR SEASON,U2012,NYM,False,True,NYM,TOTAL,Cez Basketball Nymburk,62,15,47,5,16,17,18,8,21,29,13,7,12,1,5,27,23,47,0,2012,200.0
U2012_131_NYM,U2012_131,NYM-BIL,11,LAST 16,U2012,NYM,False,True,NYM,TOTAL,Cez Basketball Nymburk,69,22,36,6,22,7,12,10,20,30,17,6,19,1,0,22,18,65,0,2012,200.0
U2012_131_BIL,U2012_131,NYM-BIL,11,LAST 16,U2012,BIL,False,True,BIL,TOTAL,Uxue Bilbao Basket,83,23,35,7,27,16,18,9,20,29,10,7,12,0,1,18,22,86,0,2012,200.0
U2012_107_VEF,U2012_107,VEF-BIL,8,LAST 16,U2012,VEF,False,True,VEF,TOTAL,Vef Riga,99,21,35,13,21,18,27,6,28,34,16,8,14,1,2,24,24,111,0,2012,200.0
U2012_107_BIL,U2012_107,VEF-BIL,8,LAST 16,U2012,BIL,False,True,BIL,TOTAL,Uxue Bilbao Basket,76,21,39,7,20,13,16,4,20,24,14,5,14,2,1,24,24,72,0,2012,200.0
U2012_077_SSP,U2012_077,SSP-CIB,5,REGULAR SEASON,U2012,SSP,False,True,SSP,TOTAL,Spartak St. Petersburg,93,20,31,14,31,11,12,10,21,31,22,15,12,0,0,23,18,115,0,2012,200.0
U2012_077_CIB,U2012_077,SSP-CIB,5,REGULAR SEASON,U2012,CIB,False,True,CIB,TOTAL,Kk Cibona Zagreb,60,12,30,6,16,18,21,8,16,24,14,10,20,0,0,18,22,61,0,2012,200.0
U2012_045_SSP,U2012_045,SSP-ULM,3,REGULAR SEASON,U2012,SSP,False,True,SSP,TOTAL,Spartak St. Petersburg,89,28,45,9,16,6,7,9,15,24,31,9,12,4,3,20,14,111,0,2012,200.0
U2012_045_ULM,U2012_045,SSP-ULM,3,REGULAR SEASON,U2012,ULM,False,True,ULM,TOTAL,Ratiopharm Ulm,71,26,41,4,9,7,11,7,12,19,18,3,18,3,4,14,20,74,0,2012,200.0
U2012_001_RUD,U2012_001,RUD-JER,1,REGULAR SEASON,U2012,RUD,False,True,RUD,TOTAL,Bc Prienai,85,20,36,9,25,18,22,9,27,36,17,7,15,2,2,18,21,97,0,2012,200.0
U2012_001_JER,U2012_001,RUD-JER,1,REGULAR SEASON,U2012,JER,False,True,JER,TOTAL,Hapoel Migdal Jerusalem,72,25,44,3,11,13,21,2,25,27,11,5,14,2,2,21,17,62,0,2012,200.0
U2012_080_SEV,U2012_080,SEV-SAS,5,REGULAR SEASON,U2012,SEV,False,True,SEV,TOTAL,Cajasol Seville,76,25,51,4,15,14,16,13,27,40,13,8,15,1,3,17,16,80,0,2012,200.0
U2012_080_SAS,U2012_080,SEV-SAS,5,REGULAR SEASON,U2012,SAS,False,True,SAS,TOTAL,Dinamo Banco Di Sardegna Sassari,85,18,33,12,32,13,15,7,24,31,15,8,13,3,1,16,17,92,0,2012,200.0
U2012_050_NYM,U2012_050,NYM-RUD,4,REGULAR SEASON,U2012,NYM,False,True,NYM,TOTAL,Cez Basketball Nymburk,90,30,45,7,17,9,14,11,24,35,17,8,9,3,0,21,18,111,0,2012,200.0
U2012_050_RUD,U2012_050,NYM-RUD,4,REGULAR SEASON,U2012,RUD,False,True,RUD,TOTAL,Bc Prienai,66,18,31,7,22,9,17,7,15,22,14,5,19,0,3,18,21,52,0,2012,200.0
U2012_034_RUD,U2012_034,RUD-NYM,3,REGULAR SEASON,U2012,RUD,False,True,RUD,TOTAL,Bc Prienai,84,19,40,8,21,22,31,11,31,42,15,10,11,1,4,23,23,94,0,2012,200.0
U2012_034_NYM,U2012_034,RUD-NYM,3,REGULAR SEASON,U2012,NYM,False,True,NYM,TOTAL,Cez Basketball Nymburk,66,20,47,3,15,17,23,10,25,35,10,4,15,4,1,23,22,57,0,2012,200.0
U2012_101_GSS,U2012_101,GSS-SEV,7,LAST 16,U2012,GSS,False,True,GSS,TOTAL,Stelmet Zielona Gora,76,26,36,5,17,9,9,7,24,31,19,11,16,1,0,13,17,104,0,2012,200.0
U2012_101_SEV,U2012_101,GSS-SEV,7,LAST 16,U2012,SEV,False,True,SEV,TOTAL,Cajasol Seville,67,15,29,9,27,10,10,8,16,24,15,6,15,0,1,17,12,59,0,2012,200.0
U2012_129_BAN,U2012_129,BAN-NIK,11,LAST 16,U2012,BAN,False,True,BAN,TOTAL,Banvit Bk Bandirma,94,26,48,9,19,15,28,12,22,34,12,3,4,3,2,20,22,97,0,2012,200.0
U2012_129_NIK,U2012_129,BAN-NIK,11,LAST 16,U2012,NIK,False,True,NIK,TOTAL,Bc Budivelnik Kiev,85,18,32,11,26,16,21,8,28,36,20,1,9,2,3,23,20,95,0,2012,200.0
U2012_093_CIB,U2012_093,CIB-ULM,6,REGULAR SEASON,U2012,CIB,False,True,CIB,TOTAL,Kk Cibona Zagreb,81,20,38,5,20,26,28,10,18,28,11,8,15,1,0,24,28,83,0,2012,200.0
U2012_093_ULM,U2012_093,CIB-ULM,6,REGULAR SEASON,U2012,ULM,False,True,ULM,TOTAL,Ratiopharm Ulm,86,17,31,10,21,22,24,7,24,31,11,9,17,0,1,29,24,87,0,2012,200.0
U2012_134_TIV,U2012_134,TIV-SSP,11,LAST 16,U2012,TIV,False,True,TIV,TOTAL,Pbc Lokomotiv Kuban Krasnodar,77,22,41,7,16,12,17,7,20,27,19,6,11,3,1,15,19,91,0,2012,200.0
